   3300.00     4.127      16.0
   3316.00     4.126      16.0
   3332.00     4.129      16.0
   3348.00     4.133      16.0
   3364.00     4.144      16.0
   3380.00     4.142      16.0
   3396.00     4.152      16.0
   3412.00     4.156      16.0
   3428.00     4.166      16.0
   3444.00     4.174      16.0
   3460.00     4.179      16.0
   3476.00     4.186      16.0
   3492.00     4.191      16.0
   3508.00     4.194      16.0
   3524.00     4.199      16.0
   3540.00     4.196      16.0
   3556.00     4.196      16.0
   3572.00     4.196      16.0
   3588.00     4.206      16.0
   3604.00     4.194      16.0
   3620.00     4.196      16.0
   3636.00     4.193      16.0
   3652.00     4.195      16.0
   3668.00     4.194      16.0
   3684.00     4.202      16.0
   3700.00     4.205      16.0
   3716.00     4.184      16.0
   3732.00     4.144      16.0
   3748.00     4.095      16.0
   3764.00     4.056      16.0
   3780.00     3.989      16.0
   3796.00     4.020      16.0
   3812.00     3.926      16.0
   3828.00     4.006      16.0
   3844.00     3.892      16.0
   3860.00     3.820      16.0
   3876.00     3.940      16.0
   3892.00     3.963      16.0
   3908.00     3.820      16.0
   3924.00     3.811      16.0
   3940.00     3.818      16.0
   3956.00     3.939      16.0
   3972.00     4.022      16.0
   3988.00     3.859      16.0
   4004.00     3.853      16.0
   4020.00     3.880      16.0
   4036.00     3.843      16.0
   4052.00     3.833      16.0
   4068.00     3.850      16.0
   4084.00     3.940      16.0
   4100.00     4.081      16.0
   4116.00     3.931      16.0
   4132.00     3.897      16.0
   4148.00     3.889      16.0
   4164.00     3.877      16.0
   4180.00     3.879      16.0
   4196.00     3.885      16.0
   4212.00     3.889      16.0
   4228.00     3.900      16.0
   4244.00     3.909      16.0
   4260.00     3.924      16.0
   4276.00     3.927      16.0
   4292.00     3.936      16.0
   4308.00     3.955      16.0
   4324.00     4.049      16.0
   4340.00     4.185      16.0
   4356.00     4.028      16.0
   4372.00     3.986      16.0
   4388.00     4.000      16.0
   4404.00     3.979      16.0
   4420.00     3.982      16.0
   4436.00     3.995      16.0
   4452.00     4.010      16.0
   4468.00     4.058      16.0
   4484.00     4.022      16.0
   4500.00     4.009      16.0
   4516.00     4.014      16.0
   4532.00     4.016      16.0
   4548.00     4.024      16.0
   4564.00     4.031      16.0
   4580.00     4.030      16.0
   4596.00     4.040      16.0
   4612.00     4.047      16.0
   4628.00     4.055      16.0
   4644.00     4.058      16.0
   4660.00     4.059      16.0
   4676.00     4.067      16.0
   4692.00     4.074      16.0
   4708.00     4.081      16.0
