   3200.00    10.072       7.0
   3201.00    10.074       7.0
   3202.00    10.074       7.0
   3203.00    10.072       7.0
   3204.00    10.071       7.0
   3205.00    10.074       7.0
   3206.00    10.074       7.0
   3207.00    10.072       7.0
   3208.00    10.071       7.0
   3209.00    10.064       7.0
   3210.00    10.057       7.0
   3211.00    10.050       7.0
   3212.00    10.045       7.0
   3213.00    10.041       7.0
   3214.00    10.041       7.0
   3215.00    10.041       7.0
   3216.00    10.040       7.0
   3217.00    10.038       7.0
   3218.00    10.036       7.0
   3219.00    10.033       7.0
   3220.00    10.029       7.0
   3221.00    10.027       7.0
   3222.00    10.024       7.0
   3223.00    10.022       7.0
   3224.00    10.019       7.0
   3225.00    10.017       7.0
   3226.00    10.013       7.0
   3227.00    10.010       7.0
   3228.00    10.008       7.0
   3229.00    10.005       7.0
   3230.00    10.005       7.0
   3231.00    10.007       7.0
   3232.00    10.010       7.0
   3233.00    10.012       7.0
   3234.00    10.015       7.0
   3235.00    10.019       7.0
   3236.00    10.024       7.0
   3237.00    10.031       7.0
   3238.00    10.036       7.0
   3239.00    10.043       7.0
   3240.00    10.050       7.0
   3241.00    10.059       7.0
   3242.00    10.067       7.0
   3243.00    10.071       7.0
   3244.00    10.074       7.0
   3245.00    10.078       7.0
   3246.00    10.083       7.0
   3247.00    10.086       7.0
   3248.00    10.088       7.0
   3249.00    10.092       7.0
   3250.00    10.097       7.0
   3251.00    10.102       7.0
   3252.00    10.104       7.0
   3253.00    10.107       7.0
   3254.00    10.107       7.0
   3255.00    10.109       7.0
   3256.00    10.112       7.0
   3257.00    10.116       7.0
   3258.00    10.119       7.0
   3259.00    10.123       7.0
   3260.00    10.123       7.0
   3261.00    10.125       7.0
   3262.00    10.126       7.0
   3263.00    10.126       7.0
   3264.00    10.126       7.0
   3265.00    10.128       7.0
   3266.00    10.128       7.0
   3267.00    10.128       7.0
   3268.00    10.126       7.0
   3269.00    10.126       7.0
   3270.00    10.128       7.0
   3271.00    10.128       7.0
   3272.00    10.128       7.0
   3273.00    10.128       7.0
   3274.00    10.128       7.0
   3275.00    10.130       7.0
   3276.00    10.130       7.0
   3277.00    10.133       7.0
   3278.00    10.137       7.0
   3279.00    10.140       7.0
   3280.00    10.142       7.0
   3281.00    10.142       7.0
   3282.00    10.140       7.0
   3283.00    10.138       7.0
   3284.00    10.135       7.0
   3285.00    10.135       7.0
   3286.00    10.137       7.0
   3287.00    10.138       7.0
   3288.00    10.142       7.0
   3289.00    10.145       7.0
   3290.00    10.151       7.0
   3291.00    10.156       7.0
   3292.00    10.159       7.0
   3293.00    10.163       7.0
   3294.00    10.165       7.0
   3295.00    10.166       7.0
   3296.00    10.166       7.0
   3297.00    10.166       7.0
   3298.00    10.166       7.0
   3299.00    10.165       7.0
   3300.00    10.163       7.0
   3301.00    10.163       7.0
   3302.00    10.163       7.0
   3303.00    10.165       7.0
   3304.00    10.166       7.0
   3305.00    10.168       7.0
   3306.00    10.171       7.0
   3307.00    10.175       7.0
   3308.00    10.177       7.0
   3309.00    10.178       7.0
   3310.00    10.180       7.0
   3311.00    10.180       7.0
   3312.00    10.180       7.0
   3313.00    10.180       7.0
   3314.00    10.180       7.0
   3315.00    10.178       7.0
   3316.00    10.177       7.0
   3317.00    10.175       7.0
   3318.00    10.171       7.0
   3319.00    10.171       7.0
   3320.00    10.173       7.0
   3321.00    10.175       7.0
   3322.00    10.178       7.0
   3323.00    10.182       7.0
   3324.00    10.185       7.0
   3325.00    10.185       7.0
   3326.00    10.185       7.0
   3327.00    10.185       7.0
   3328.00    10.180       7.0
   3329.00    10.177       7.0
   3330.00    10.175       7.0
   3331.00    10.171       7.0
   3332.00    10.171       7.0
   3333.00    10.173       7.0
   3334.00    10.173       7.0
   3335.00    10.173       7.0
   3336.00    10.173       7.0
   3337.00    10.173       7.0
   3338.00    10.170       7.0
   3339.00    10.171       7.0
   3340.00    10.171       7.0
   3341.00    10.175       7.0
   3342.00    10.177       7.0
   3343.00    10.177       7.0
   3344.00    10.177       7.0
   3345.00    10.175       7.0
   3346.00    10.175       7.0
   3347.00    10.173       7.0
   3348.00    10.170       7.0
   3349.00    10.168       7.0
   3350.00    10.168       7.0
   3351.00    10.170       7.0
   3352.00    10.175       7.0
   3353.00    10.178       7.0
   3354.00    10.184       7.0
   3355.00    10.187       7.0
   3356.00    10.187       7.0
   3357.00    10.187       7.0
   3358.00    10.187       7.0
   3359.00    10.187       7.0
   3360.00    10.187       7.0
   3361.00    10.187       7.0
   3362.00    10.189       7.0
   3363.00    10.189       7.0
   3364.00    10.187       7.0
   3365.00    10.187       7.0
   3366.00    10.187       7.0
   3367.00    10.185       7.0
   3368.00    10.185       7.0
   3369.00    10.185       7.0
   3370.00    10.184       7.0
   3371.00    10.182       7.0
   3372.00    10.178       7.0
   3373.00    10.177       7.0
   3374.00    10.175       7.0
   3375.00    10.177       7.0
   3376.00    10.178       7.0
   3377.00    10.185       7.0
   3378.00    10.192       7.0
   3379.00    10.194       7.0
   3380.00    10.194       7.0
   3381.00    10.194       7.0
   3382.00    10.196       7.0
   3383.00    10.199       7.0
   3384.00    10.201       7.0
   3385.00    10.203       7.0
   3386.00    10.206       7.0
   3387.00    10.206       7.0
   3388.00    10.204       7.0
   3389.00    10.203       7.0
   3390.00    10.203       7.0
   3391.00    10.203       7.0
   3392.00    10.206       7.0
   3393.00    10.210       7.0
   3394.00    10.213       7.0
   3395.00    10.217       7.0
   3396.00    10.220       7.0
   3397.00    10.222       7.0
   3398.00    10.225       7.0
   3399.00    10.227       7.0
   3400.00    10.227       7.0
   3401.00    10.225       7.0
   3402.00    10.222       7.0
   3403.00    10.222       7.0
   3404.00    10.220       7.0
   3405.00    10.222       7.0
   3406.00    10.224       7.0
   3407.00    10.225       7.0
   3408.00    10.225       7.0
   3409.00    10.227       7.0
   3410.00    10.227       7.0
   3411.00    10.227       7.0
   3412.00    10.229       7.0
   3413.00    10.229       7.0
   3414.00    10.232       7.0
   3415.00    10.234       7.0
   3416.00    10.236       7.0
   3417.00    10.239       7.0
   3418.00    10.244       7.0
   3419.00    10.246       7.0
   3420.00    10.246       7.0
   3421.00    10.248       7.0
   3422.00    10.248       7.0
   3423.00    10.246       7.0
   3424.00    10.250       7.0
   3425.00    10.253       7.0
   3426.00    10.255       7.0
   3427.00    10.260       7.0
   3428.00    10.262       7.0
   3429.00    10.265       7.0
   3430.00    10.265       7.0
   3431.00    10.262       7.0
   3432.00    10.262       7.0
   3433.00    10.260       7.0
   3434.00    10.260       7.0
   3435.00    10.257       7.0
   3436.00    10.255       7.0
   3437.00    10.251       7.0
   3438.00    10.248       7.0
   3439.00    10.246       7.0
   3440.00    10.246       7.0
   3441.00    10.246       7.0
   3442.00    10.246       7.0
   3443.00    10.248       7.0
   3444.00    10.250       7.0
   3445.00    10.251       7.0
   3446.00    10.255       7.0
   3447.00    10.258       7.0
   3448.00    10.260       7.0
   3449.00    10.262       7.0
   3450.00    10.262       7.0
   3451.00    10.262       7.0
   3452.00    10.262       7.0
   3453.00    10.263       7.0
   3454.00    10.265       7.0
   3455.00    10.265       7.0
   3456.00    10.265       7.0
   3457.00    10.265       7.0
   3458.00    10.262       7.0
   3459.00    10.262       7.0
   3460.00    10.260       7.0
   3461.00    10.262       7.0
   3462.00    10.262       7.0
   3463.00    10.263       7.0
   3464.00    10.265       7.0
   3465.00    10.265       7.0
   3466.00    10.265       7.0
   3467.00    10.267       7.0
   3468.00    10.269       7.0
   3469.00    10.269       7.0
   3470.00    10.270       7.0
   3471.00    10.270       7.0
   3472.00    10.269       7.0
   3473.00    10.270       7.0
   3474.00    10.272       7.0
   3475.00    10.274       7.0
   3476.00    10.277       7.0
   3477.00    10.281       7.0
   3478.00    10.284       7.0
   3479.00    10.288       7.0
   3480.00    10.291       7.0
   3481.00    10.295       7.0
   3482.00    10.296       7.0
   3483.00    10.300       7.0
   3484.00    10.298       7.0
   3485.00    10.295       7.0
   3486.00    10.293       7.0
   3487.00    10.290       7.0
   3488.00    10.288       7.0
   3489.00    10.286       7.0
   3490.00    10.284       7.0
   3491.00    10.284       7.0
   3492.00    10.284       7.0
   3493.00    10.284       7.0
   3494.00    10.286       7.0
   3495.00    10.286       7.0
   3496.00    10.288       7.0
   3497.00    10.290       7.0
   3498.00    10.291       7.0
   3499.00    10.293       7.0
   3500.00    10.295       7.0
   3501.00    10.296       7.0
   3502.00    10.298       7.0
   3503.00    10.300       7.0
   3504.00    10.302       7.0
   3505.00    10.302       7.0
   3506.00    10.302       7.0
   3507.00    10.302       7.0
   3508.00    10.302       7.0
   3509.00    10.302       7.0
   3510.00    10.300       7.0
   3511.00    10.300       7.0
   3512.00    10.298       7.0
   3513.00    10.298       7.0
   3514.00    10.298       7.0
   3515.00    10.298       7.0
   3516.00    10.298       7.0
   3517.00    10.298       7.0
   3518.00    10.298       7.0
   3519.00    10.298       7.0
   3520.00    10.298       7.0
   3521.00    10.296       7.0
   3522.00    10.295       7.0
   3523.00    10.295       7.0
   3524.00    10.293       7.0
   3525.00    10.293       7.0
   3526.00    10.293       7.0
   3527.00    10.296       7.0
   3528.00    10.300       7.0
   3529.00    10.303       7.0
   3530.00    10.307       7.0
   3531.00    10.310       7.0
   3532.00    10.314       7.0
   3533.00    10.317       7.0
   3534.00    10.319       7.0
   3535.00    10.321       7.0
   3536.00    10.322       7.0
   3537.00    10.324       7.0
   3538.00    10.328       7.0
   3539.00    10.331       7.0
   3540.00    10.335       7.0
   3541.00    10.338       7.0
   3542.00    10.340       7.0
   3543.00    10.342       7.0
   3544.00    10.342       7.0
   3545.00    10.343       7.0
   3546.00    10.342       7.0
   3547.00    10.342       7.0
   3548.00    10.342       7.0
   3549.00    10.340       7.0
   3550.00    10.340       7.0
   3551.00    10.340       7.0
   3552.00    10.342       7.0
   3553.00    10.342       7.0
   3554.00    10.343       7.0
   3555.00    10.342       7.0
   3556.00    10.342       7.0
   3557.00    10.340       7.0
   3558.00    10.338       7.0
   3559.00    10.336       7.0
   3560.00    10.335       7.0
   3561.00    10.335       7.0
   3562.00    10.335       7.0
   3563.00    10.335       7.0
   3564.00    10.336       7.0
   3565.00    10.336       7.0
   3566.00    10.336       7.0
   3567.00    10.336       7.0
   3568.00    10.338       7.0
   3569.00    10.338       7.0
   3570.00    10.338       7.0
   3571.00    10.338       7.0
   3572.00    10.338       7.0
   3573.00    10.340       7.0
   3574.00    10.340       7.0
   3575.00    10.342       7.0
   3576.00    10.343       7.0
   3577.00    10.343       7.0
   3578.00    10.345       7.0
   3579.00    10.345       7.0
   3580.00    10.347       7.0
   3581.00    10.347       7.0
   3582.00    10.349       7.0
   3583.00    10.350       7.0
   3584.00    10.352       7.0
   3585.00    10.352       7.0
   3586.00    10.354       7.0
   3587.00    10.354       7.0
   3588.00    10.354       7.0
   3589.00    10.355       7.0
   3590.00    10.355       7.0
   3591.00    10.355       7.0
   3592.00    10.355       7.0
   3593.00    10.357       7.0
   3594.00    10.357       7.0
   3595.00    10.359       7.0
   3596.00    10.361       7.0
   3597.00    10.364       7.0
   3598.00    10.364       7.0
   3599.00    10.366       7.0
   3600.00    10.366       7.0
   3601.00    10.368       7.0
   3602.00    10.366       7.0
   3603.00    10.366       7.0
   3604.00    10.366       7.0
   3605.00    10.366       7.0
   3606.00    10.366       7.0
   3607.00    10.364       7.0
   3608.00    10.362       7.0
   3609.00    10.361       7.0
   3610.00    10.361       7.0
   3611.00    10.361       7.0
   3612.00    10.361       7.0
   3613.00    10.361       7.0
   3614.00    10.361       7.0
   3615.00    10.364       7.0
   3616.00    10.366       7.0
   3617.00    10.369       7.0
   3618.00    10.371       7.0
   3619.00    10.371       7.0
   3620.00    10.371       7.0
   3621.00    10.373       7.0
   3622.00    10.376       7.0
   3623.00    10.378       7.0
   3624.00    10.380       7.0
   3625.00    10.382       7.0
   3626.00    10.382       7.0
   3627.00    10.382       7.0
   3628.00    10.382       7.0
   3629.00    10.382       7.0
   3630.00    10.383       7.0
   3631.00    10.383       7.0
   3632.00    10.383       7.0
   3633.00    10.383       7.0
   3634.00    10.383       7.0
   3635.00    10.385       7.0
   3636.00    10.385       7.0
   3637.00    10.388       7.0
   3638.00    10.390       7.0
   3639.00    10.392       7.0
   3640.00    10.392       7.0
   3641.00    10.392       7.0
   3642.00    10.392       7.0
   3643.00    10.390       7.0
   3644.00    10.390       7.0
   3645.00    10.390       7.0
   3646.00    10.390       7.0
   3647.00    10.392       7.0
   3648.00    10.394       7.0
   3649.00    10.395       7.0
   3650.00    10.399       7.0
   3651.00    10.404       7.0
   3652.00    10.406       7.0
   3653.00    10.409       7.0
   3654.00    10.411       7.0
   3655.00    10.413       7.0
   3656.00    10.416       7.0
   3657.00    10.418       7.0
   3658.00    10.418       7.0
   3659.00    10.420       7.0
   3660.00    10.420       7.0
   3661.00    10.421       7.0
   3662.00    10.423       7.0
   3663.00    10.423       7.0
   3664.00    10.425       7.0
   3665.00    10.425       7.0
   3666.00    10.427       7.0
   3667.00    10.425       7.0
   3668.00    10.425       7.0
   3669.00    10.427       7.0
   3670.00    10.427       7.0
   3671.00    10.427       7.0
   3672.00    10.427       7.0
   3673.00    10.427       7.0
   3674.00    10.428       7.0
   3675.00    10.427       7.0
   3676.00    10.425       7.0
   3677.00    10.423       7.0
   3678.00    10.421       7.0
   3679.00    10.420       7.0
   3680.00    10.420       7.0
   3681.00    10.418       7.0
   3682.00    10.418       7.0
   3683.00    10.418       7.0
   3684.00    10.418       7.0
   3685.00    10.418       7.0
   3686.00    10.421       7.0
   3687.00    10.423       7.0
   3688.00    10.427       7.0
   3689.00    10.428       7.0
   3690.00    10.432       7.0
   3691.00    10.435       7.0
   3692.00    10.439       7.0
   3693.00    10.444       7.0
   3694.00    10.446       7.0
   3695.00    10.446       7.0
   3696.00    10.446       7.0
   3697.00    10.446       7.0
   3698.00    10.444       7.0
   3699.00    10.444       7.0
   3700.00    10.442       7.0
   3701.00    10.442       7.0
   3702.00    10.439       7.0
   3703.00    10.439       7.0
   3704.00    10.441       7.0
   3705.00    10.441       7.0
   3706.00    10.441       7.0
   3707.00    10.442       7.0
   3708.00    10.442       7.0
   3709.00    10.444       7.0
   3710.00    10.446       7.0
   3711.00    10.447       7.0
   3712.00    10.449       7.0
   3713.00    10.451       7.0
   3714.00    10.451       7.0
   3715.00    10.451       7.0
   3716.00    10.449       7.0
   3717.00    10.447       7.0
   3718.00    10.446       7.0
   3719.00    10.446       7.0
   3720.00    10.446       7.0
   3721.00    10.446       7.0
   3722.00    10.449       7.0
   3723.00    10.451       7.0
   3724.00    10.453       7.0
   3725.00    10.453       7.0
   3726.00    10.453       7.0
   3727.00    10.453       7.0
   3728.00    10.451       7.0
   3729.00    10.449       7.0
   3730.00    10.446       7.0
   3731.00    10.444       7.0
   3732.00    10.442       7.0
   3733.00    10.439       7.0
   3734.00    10.437       7.0
   3735.00    10.439       7.0
   3736.00    10.441       7.0
   3737.00    10.444       7.0
   3738.00    10.449       7.0
   3739.00    10.454       7.0
   3740.00    10.453       7.0
   3741.00    10.453       7.0
   3742.00    10.453       7.0
   3743.00    10.453       7.0
   3744.00    10.454       7.0
   3745.00    10.456       7.0
   3746.00    10.456       7.0
   3747.00    10.458       7.0
   3748.00    10.458       7.0
   3749.00    10.460       7.0
   3750.00    10.460       7.0
   3751.00    10.460       7.0
   3752.00    10.461       7.0
   3753.00    10.463       7.0
   3754.00    10.465       7.0
   3755.00    10.467       7.0
   3756.00    10.468       7.0
   3757.00    10.468       7.0
   3758.00    10.468       7.0
   3759.00    10.470       7.0
   3760.00    10.472       7.0
   3761.00    10.472       7.0
   3762.00    10.472       7.0
   3763.00    10.470       7.0
   3764.00    10.470       7.0
   3765.00    10.470       7.0
   3766.00    10.472       7.0
   3767.00    10.472       7.0
   3768.00    10.474       7.0
   3769.00    10.475       7.0
   3770.00    10.475       7.0
   3771.00    10.477       7.0
   3772.00    10.474       7.0
   3773.00    10.472       7.0
   3774.00    10.468       7.0
   3775.00    10.465       7.0
   3776.00    10.463       7.0
   3777.00    10.467       7.0
   3778.00    10.470       7.0
   3779.00    10.475       7.0
   3780.00    10.479       7.0
   3781.00    10.482       7.0
   3782.00    10.484       7.0
   3783.00    10.486       7.0
   3784.00    10.487       7.0
   3785.00    10.491       7.0
   3786.00    10.493       7.0
   3787.00    10.496       7.0
   3788.00    10.498       7.0
   3789.00    10.501       7.0
   3790.00    10.503       7.0
   3791.00    10.507       7.0
   3792.00    10.510       7.0
   3793.00    10.512       7.0
   3794.00    10.512       7.0
   3795.00    10.512       7.0
   3796.00    10.510       7.0
   3797.00    10.508       7.0
   3798.00    10.505       7.0
   3799.00    10.501       7.0
   3800.00    10.498       7.0
   3801.00    10.494       7.0
   3802.00    10.491       7.0
   3803.00    10.489       7.0
   3804.00    10.487       7.0
   3805.00    10.486       7.0
   3806.00    10.484       7.0
   3807.00    10.482       7.0
   3808.00    10.479       7.0
   3809.00    10.477       7.0
   3810.00    10.477       7.0
   3811.00    10.474       7.0
   3812.00    10.470       7.0
   3813.00    10.470       7.0
   3814.00    10.470       7.0
   3815.00    10.470       7.0
   3816.00    10.472       7.0
   3817.00    10.475       7.0
   3818.00    10.477       7.0
   3819.00    10.480       7.0
   3820.00    10.482       7.0
   3821.00    10.484       7.0
   3822.00    10.486       7.0
   3823.00    10.489       7.0
   3824.00    10.491       7.0
   3825.00    10.496       7.0
   3826.00    10.501       7.0
   3827.00    10.505       7.0
   3828.00    10.508       7.0
   3829.00    10.510       7.0
   3830.00    10.510       7.0
   3831.00    10.512       7.0
   3832.00    10.512       7.0
   3833.00    10.513       7.0
   3834.00    10.515       7.0
   3835.00    10.515       7.0
   3836.00    10.513       7.0
   3837.00    10.510       7.0
   3838.00    10.508       7.0
   3839.00    10.503       7.0
   3840.00    10.500       7.0
   3841.00    10.496       7.0
   3842.00    10.494       7.0
   3843.00    10.491       7.0
   3844.00    10.487       7.0
   3845.00    10.484       7.0
   3846.00    10.480       7.0
   3847.00    10.477       7.0
   3848.00    10.472       7.0
   3849.00    10.468       7.0
   3850.00    10.465       7.0
   3851.00    10.465       7.0
   3852.00    10.463       7.0
   3853.00    10.463       7.0
   3854.00    10.463       7.0
   3855.00    10.463       7.0
   3856.00    10.460       7.0
   3857.00    10.458       7.0
   3858.00    10.456       7.0
   3859.00    10.458       7.0
   3860.00    10.458       7.0
   3861.00    10.461       7.0
   3862.00    10.465       7.0
   3863.00    10.465       7.0
   3864.00    10.468       7.0
   3865.00    10.468       7.0
   3866.00    10.470       7.0
   3867.00    10.470       7.0
   3868.00    10.470       7.0
   3869.00    10.468       7.0
   3870.00    10.468       7.0
   3871.00    10.470       7.0
   3872.00    10.472       7.0
